date,day,day_of_week,day_of_week_cos,day_of_week_sin,day_of_year,day_of_year_cos,day_of_year_sin,days_until_holiday,estoque_atual,is_holiday,is_payday,is_weekend,item,lag_1,lag_14,lag_2,lag_21,lag_28,lag_3,lag_7,lag_91,month,month_cos,month_sin,pedido_final,rolling_mean_28,rolling_mean_7,rolling_mean_91,rolling_std_28,rolling_std_7,rolling_std_91,sales_diff_lag1,sales_diff_lag7,store,timestamp_captura,y_pred
2017-10-07,7,5,-0.2225209339563146,-0.9749279121818236,280,0.10738134666416306,-0.994217906893952,5,0,0,1,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:05:58.713253,3.2327980995178223
2017-10-08,8,6,0.6234898018587334,-0.7818314824680299,281,0.12447926388678869,-0.9922222094179324,4,30,0,1,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:00.830575,3.284954
2017-10-09,9,0,1.0,0.0,282,0.141540295217043,-0.989932495087353,3,0,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:02.913251,2.906764507293701
2017-10-10,10,1,0.6234898018587336,0.7818314824680298,283,0.15855938510313475,-0.9873494423939864,2,3,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,13,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:05.044751,3.0499988
2017-10-11,11,2,-0.22252093395631434,0.9749279121818236,284,0.17553149042142777,-0.9844738167520923,1,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:07.109743,3.0489938259124756
2017-10-12,12,3,-0.900968867902419,0.43388373911755823,285,0.19245158197082995,-0.9813064702716093,0,36,1,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:09.226485,3.1187687
2017-10-13,13,4,-0.9009688679024191,-0.433883739117558,286,0.20931464596304888,-0.9778483415056567,20,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:11.305808,3.1949236392974854
2017-10-14,14,5,-0.2225209339563146,-0.9749279121818236,287,0.22611568550828803,-0.9741004551724206,19,19,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:13.453860,3.2501113
2017-10-15,15,6,0.6234898018587334,-0.7818314824680299,288,0.2428497220959358,-0.970063921851507,18,0,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:15.529786,3.3025829792022705
2017-10-16,16,0,1.0,0.0,289,0.25951179706979943,-0.965739937654855,17,5,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,10,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:17.649840,2.9348493
2017-10-17,17,1,0.6234898018587336,0.7818314824680298,290,0.27609697309746883,-0.9611297838723007,16,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:19.765937,3.0716702938079834
2017-10-18,18,2,-0.22252093395631434,0.9749279121818236,291,0.2926003356333479,-0.9562348265919058,15,46,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:21.854759,3.076759
2017-10-19,19,3,-0.900968867902419,0.43388373911755823,292,0.30901699437494723,-0.9510565162951536,14,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:23.926382,3.1473381519317627
2017-10-20,20,4,-0.9009688679024191,-0.433883739117558,293,0.3253420847119795,-0.9455963874271428,13,48,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:26.003101,3.208409
2017-10-21,21,5,-0.2225209339563146,-0.9749279121818236,294,0.341570769167856,-0.9398560579418953,12,0,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:28.091756,3.281365156173706
2017-10-22,22,6,0.6234898018587334,-0.7818314824680299,295,0.35769823883312546,-0.9338372288229252,11,10,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,6,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:30.211004,3.327486
2017-10-23,23,0,1.0,0.0,296,0.3737197147904692,-0.9275416835791965,10,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:32.311260,2.954897880554199
2017-10-24,24,1,0.6234898018587336,0.7818314824680298,297,0.38963044953078774,-0.9209712877166347,9,8,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,8,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:34.517806,3.094256
2017-10-25,25,2,-0.22252093395631434,0.9749279121818236,298,0.4054257283599973,-0.9141279881853337,8,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:36.585319,3.0957858562469482
2017-10-26,26,3,-0.900968867902419,0.43388373911755823,299,0.42110087079608916,-0.9070138128026362,7,14,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,2,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:38.699645,3.1639893
2017-10-27,27,4,-0.9009688679024191,-0.433883739117558,300,0.4366512319560638,-0.8996308696522434,6,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:40.823078,3.23266863822937
2017-10-28,28,5,-0.2225209339563146,-0.9749279121818236,301,0.45207220393230374,-0.8919813464595487,5,35,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:42.950147,3.2943325
2017-10-29,29,6,0.6234898018587334,-0.7818314824680299,302,0.46735921715800205,-0.8840675099433637,4,0,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:45.040655,3.344815254211426
2017-10-30,30,0,1.0,0.0,303,0.48250774176121763,-0.8758917051442433,3,5,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,10,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:47.165798,2.9738324
2017-10-31,31,1,0.6234898018587336,0.7818314824680298,304,0.4975132889071803,-0.8674563547295971,2,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,10,0.5000000000000001,-0.8660254037844386,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:49.265415,3.112278938293457
2017-11-01,1,2,-0.22252093395631434,0.9749279121818236,305,0.5123714121284235,-0.858763958275803,1,50,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:51.406112,3.1883695
2017-11-02,2,3,-0.900968867902419,0.43388373911755823,306,0.5270777086423724,-0.8498170915275277,0,0,1,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:53.466404,3.2517151832580566
2017-11-03,3,4,-0.9009688679024191,-0.433883739117558,307,0.5416278206559811,-0.8406184056344783,12,28,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:55.562300,3.3177433
2017-11-04,4,5,-0.2225209339563146,-0.9749279121818236,308,0.5560174366570446,-0.8311706263658079,11,0,0,1,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:06:57.681460,3.3713583946228027
2017-11-05,5,6,0.6234898018587334,-0.7818314824680299,309,0.5702422926917867,-0.8214765533024145,10,41,0,1,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:06:59.785857,3.4115648
2017-11-06,6,0,1.0,0.0,310,0.5842981736283683,-0.8115390590073611,9,0,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:01.878373,3.0401782989501953
2017-11-07,7,1,0.6234898018587336,0.7818314824680298,311,0.5981809144059158,-0.801361088174677,8,10,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,6,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:03.994397,3.175934
2017-11-08,8,2,-0.22252093395631434,0.9749279121818236,312,0.6118864012687242,-0.7909456567567774,7,0,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:06.101814,3.173156261444092
2017-11-09,9,3,-0.900968867902419,0.43388373911755823,313,0.6254105729852457,-0.780295851070776,6,47,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:08.221396,3.2411783
2017-11-10,10,4,-0.9009688679024191,-0.433883739117558,314,0.6387494220515268,-0.7694148268839381,5,0,0,1,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:10.338959,3.3075037002563477
2017-11-11,11,5,-0.2225209339563146,-0.9749279121818236,315,0.6518989958787125,-0.7583058084785625,4,47,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:12.465142,3.3637578
2017-11-12,12,6,0.6234898018587334,-0.7818314824680299,316,0.6648553979642866,-0.7469720876965551,3,0,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:14.572190,3.4094326496124268
2017-11-13,13,0,1.0,0.0,317,0.6776147890466887,-0.7354170229639858,2,13,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,3,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:16.712997,3.033099
2017-11-14,14,1,0.6234898018587336,0.7818314824680298,318,0.690173388242972,-0.7236440382959124,1,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:18.805664,3.174826145172119
2017-11-15,15,2,-0.22252093395631434,0.9749279121818236,319,0.7025274741691566,-0.711656622281775,0,24,1,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:20.913673,3.178123
2017-11-16,16,3,-0.900968867902419,0.43388373911755823,320,0.7146733860429608,-0.6994583270516471,39,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:22.988418,3.2438907623291016
2017-11-17,17,4,-0.9009688679024191,-0.433883739117558,321,0.7266075247685652,-0.6870527672236675,38,47,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:25.109498,3.3102784
2017-11-18,18,5,-0.2225209339563146,-0.9749279121818236,322,0.7383263540031063,-0.6744436188329457,37,0,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:27.171406,3.364459753036499
2017-11-19,19,6,0.6234898018587334,-0.7818314824680299,323,0.749826401204568,-0.661634618242279,36,14,0,0,True,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,2,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:29.279435,3.4147828
2017-11-20,20,0,1.0,0.0,324,0.7611042586607742,-0.6486295610349818,35,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:31.351128,3.0430619716644287
2017-11-21,21,1,0.6234898018587336,0.7818314824680298,325,0.7721565844991641,-0.6354323008901775,34,43,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992185,0.2587299443281552,0.24576239152651405,0,0,1,2025-12-19T16:07:33.484737,3.181071
2017-11-22,22,2,-0.22252093395631434,0.9749279121818236,326,0.7829801036770624,-0.622046748440868,33,0,0,0,False,1,3.4339872044851463,3.4339872044851463,3.367295829986474,3.4339872044851463,3.1780538303479458,3.1780538303479458,3.2188758248682006,3.6635616461296463,11,0.8660254037844384,-0.5000000000000004,0,3.188463555765254,3.168986625733089,3.2697709932975503,0.2607527153992202,0.2587299443281496,0.24576239152649595,0,0,1,2025-12-19T16:07:35.555896,3.1749539375305176
